Particle ID,Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circle Fit,Circularity (Hu),Compactness,Diameter (ABD),Diameter (ESD),Elongation,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Intensity,Length,Perimeter,Roughness,Sigma Intensity,Sum Intensity,Transparency,Volume (ABD),Width
139,59.00,0.92,121.39,126.83,130.58,0.85,0.98,1.20,8.67,9.34,1.00,1.00,9.58,9.58,125.88,10.24,38.32,1.09,21.84,40282.00,0.07,3.409493e+002,8.62
140,24.80,0.89,128.46,134.80,138.53,0.81,0.95,1.48,5.62,6.92,2.19,0.46,10.63,4.86,134.86,7.51,30.97,1.12,45.21,22791.00,0.19,9.290882e+001,6.18
141,26.08,0.96,154.37,149.28,145.03,0.81,0.97,1.34,5.76,6.62,1.57,0.64,9.17,5.83,148.05,7.46,30.00,1.13,39.60,25909.00,0.13,1.001650e+002,5.80
142,31.92,0.84,118.62,123.05,121.79,0.81,0.95,1.39,6.38,7.49,1.83,0.55,10.62,5.81,122.18,8.57,32.85,1.12,37.56,24680.00,0.15,1.356881e+002,6.31
143,27.58,0.88,137.64,138.87,131.60,0.90,0.99,1.00,5.93,6.24,1.00,1.00,6.60,6.60,136.30,6.80,26.41,1.04,40.82,24807.00,0.05,1.089281e+002,5.25
144,47.05,0.94,132.03,142.56,140.33,0.85,0.97,1.44,7.74,8.79,2.02,0.50,12.88,6.38,140.67,9.25,38.51,1.15,50.10,37841.00,0.12,2.427994e+002,7.93
145,23.33,0.92,140.41,148.93,144.88,0.89,0.99,1.09,5.45,5.99,1.00,1.00,6.52,6.52,146.77,6.52,26.09,1.06,40.65,23777.00,0.09,8.474537e+001,5.25
146,21.24,0.64,146.30,134.78,135.03,0.57,0.74,1.89,5.20,6.66,3.65,0.27,13.02,3.56,136.16,8.25,33.18,1.23,9.19,20697.00,0.22,7.365812e+001,4.87
147,34.35,0.86,165.92,161.76,151.12,0.89,0.99,1.07,6.61,7.01,1.00,1.00,7.38,7.38,158.85,7.71,29.54,1.06,31.94,33835.00,0.06,1.514651e+002,6.25
148,35.91,0.66,130.81,131.17,129.46,0.61,0.86,1.90,6.76,8.47,3.71,0.27,15.78,4.26,130.29,10.79,40.08,1.23,27.35,28664.00,0.20,1.618863e+002,5.48
149,20.63,0.94,149.02,146.27,148.24,0.90,0.99,1.12,5.12,6.69,1.00,1.00,7.16,7.16,147.13,7.32,28.62,1.53,4.32,21922.00,0.23,7.046599e+001,5.80
150,78.05,0.80,134.48,142.93,145.64,0.77,0.94,1.20,9.97,11.02,1.00,1.00,10.70,10.70,140.86,12.22,42.80,1.06,31.15,56205.00,0.10,5.186739e+002,9.12
151,26.50,0.79,145.91,146.81,147.46,0.77,0.92,1.44,5.81,7.06,2.04,0.49,10.50,5.15,146.06,7.71,31.29,1.12,42.21,25853.00,0.18,1.026362e+002,6.35
152,27.15,0.89,162.63,156.97,154.51,0.84,0.96,1.16,5.88,6.49,1.00,1.00,7.07,7.07,156.87,7.18,28.30,1.08,34.21,28237.00,0.09,1.063919e+002,5.25
153,27.15,0.88,146.22,147.29,146.06,0.91,0.99,1.07,5.88,6.26,1.00,1.00,6.80,6.80,146.52,6.80,27.19,1.07,32.67,26374.00,0.06,1.063919e+002,5.63
154,22.28,0.94,152.35,151.53,145.63,0.93,1.00,1.00,5.33,5.62,1.00,1.00,6.05,6.05,149.57,5.88,24.20,1.04,35.70,23483.00,0.05,7.911639e+001,4.70
155,27.15,0.94,141.43,140.41,138.28,0.92,0.99,1.05,5.88,6.25,1.00,1.00,6.72,6.72,139.91,6.70,26.87,1.06,36.26,25184.00,0.06,1.063919e+002,5.80
156,25.65,0.93,142.27,143.76,141.36,0.94,1.00,1.00,5.71,5.96,1.00,1.00,6.33,6.33,142.86,6.28,25.31,1.04,40.98,24715.00,0.04,9.771995e+001,5.25
157,34.80,0.98,154.96,149.14,137.09,0.91,0.99,1.16,6.66,7.26,1.00,1.00,7.74,7.74,146.20,7.71,30.97,1.08,42.61,31432.00,0.08,1.544126e+002,6.66
158,21.87,0.79,145.32,142.72,137.75,0.87,0.97,1.02,5.28,5.67,1.00,1.00,6.16,6.16,141.30,6.80,24.66,1.05,29.66,21902.00,0.07,7.691247e+001,4.70
159,38.15,0.85,132.10,134.30,137.93,0.81,0.95,1.37,6.97,8.34,1.73,0.58,11.57,6.68,135.11,9.44,36.49,1.41,42.04,31075.00,0.16,1.772790e+002,7.46
160,35.24,0.95,135.41,135.99,129.27,0.82,0.96,1.29,6.70,7.52,1.22,0.82,8.98,7.38,133.90,8.03,32.72,1.11,39.63,29056.00,0.11,1.573841e+002,7.05
161,24.38,0.80,141.26,141.04,132.54,0.81,0.94,1.42,5.57,6.39,1.96,0.51,9.99,5.11,138.51,6.80,30.19,1.16,37.88,23132.00,0.13,9.054300e+001,5.72
162,28.87,0.78,136.11,142.67,140.77,0.76,0.90,1.86,6.06,7.80,3.56,0.28,14.30,4.02,140.75,9.11,36.63,1.20,39.18,26461.00,0.22,1.166906e+002,5.65
163,39.96,0.95,134.06,142.92,140.66,0.73,0.95,1.57,7.13,8.36,2.54,0.39,13.58,5.35,140.90,9.78,37.87,1.18,38.11,33534.00,0.15,1.900144e+002,7.01
164,39.05,0.83,127.22,131.59,133.91,0.83,0.97,1.16,7.05,7.65,1.00,1.00,8.07,8.07,131.54,8.69,32.26,1.08,27.32,30780.00,0.08,1.836003e+002,6.35
165,35.02,0.96,124.09,132.64,132.40,0.84,0.97,1.39,6.68,7.79,1.82,0.55,10.96,6.02,131.05,8.55,33.96,1.12,40.20,28306.00,0.14,1.558953e+002,6.91
166,29.30,0.92,154.95,147.09,138.88,0.87,0.98,1.15,6.11,8.56,1.00,1.00,8.77,8.77,145.52,9.11,35.06,1.63,4.84,27648.00,0.29,1.193291e+002,8.01
167,44.06,0.95,140.30,140.31,138.81,0.93,1.00,1.06,7.49,8.08,1.00,1.00,8.25,8.25,139.46,8.39,32.99,1.25,21.01,35701.00,0.07,2.200088e+002,7.83
168,73.66,0.92,138.46,142.10,140.85,0.78,0.95,1.55,9.68,11.28,2.47,0.41,17.41,7.05,141.31,12.15,48.92,1.44,39.40,53839.00,0.14,4.755668e+002,10.69
169,27.58,0.93,140.04,136.57,133.35,0.92,0.99,1.03,5.93,6.27,1.00,1.00,6.72,6.72,135.97,6.70,26.87,1.06,20.02,24747.00,0.06,1.089281e+002,5.80
170,57.35,0.91,157.64,159.32,151.50,0.91,0.99,1.03,8.54,8.87,1.00,1.00,8.80,8.80,156.81,9.33,35.20,1.05,36.74,49081.00,0.04,3.266766e+002,8.01
171,79.51,0.96,120.94,137.17,134.27,0.86,0.99,1.23,10.06,10.75,1.00,1.00,11.04,11.04,134.46,11.24,44.17,1.24,41.41,54457.00,0.06,5.333739e+002,10.22
172,85.17,0.96,126.10,135.47,136.24,0.78,0.98,1.38,10.41,11.91,1.79,0.56,15.84,8.85,134.00,13.34,49.37,1.47,18.84,57354.00,0.13,5.912304e+002,10.78
173,23.96,0.90,147.58,146.31,141.02,0.85,0.97,1.32,5.52,6.73,1.46,0.69,8.95,6.14,144.82,7.52,30.19,1.37,37.74,23896.00,0.18,8.820384e+001,6.09
174,28.44,0.90,151.86,150.58,144.76,0.92,0.99,1.01,6.02,6.32,1.00,1.00,6.72,6.72,148.96,6.80,26.87,1.05,34.28,27706.00,0.05,1.140775e+002,5.78
175,31.70,0.94,151.55,153.36,153.78,0.85,0.97,1.26,6.35,6.95,1.00,1.00,7.79,7.79,153.27,7.57,31.16,1.12,40.27,30808.00,0.09,1.342906e+002,6.35
176,61.14,0.65,138.02,148.39,150.50,0.70,0.90,1.15,8.82,9.90,1.00,1.00,9.71,9.71,147.67,11.65,38.84,1.22,36.97,48582.00,0.11,3.596638e+002,6.91
177,36.13,0.96,137.52,137.51,138.33,0.94,1.00,1.03,6.78,7.10,1.00,1.00,7.38,7.38,137.00,7.45,29.54,1.05,26.96,30276.00,0.05,1.633990e+002,6.85
178,24.17,0.89,157.49,151.34,145.38,0.89,0.99,1.06,5.55,7.50,1.00,1.00,7.74,7.74,149.95,8.03,30.97,1.60,5.47,24892.00,0.26,8.937008e+001,6.85
179,88.62,0.87,110.10,126.40,132.18,0.78,0.96,1.42,10.62,12.04,1.96,0.51,16.45,8.37,126.10,13.62,49.64,1.25,32.61,55736.00,0.12,6.275988e+002,10.33
180,34.80,0.89,150.05,148.45,145.44,0.90,0.99,1.08,6.66,7.06,1.00,1.00,7.47,7.47,146.55,7.61,29.86,1.07,18.39,31509.00,0.06,1.544126e+002,6.35
181,21.66,0.88,162.27,153.99,153.58,0.82,0.95,1.46,5.25,6.30,2.13,0.47,10.00,4.70,154.80,7.21,29.40,1.14,36.36,23839.00,0.17,7.582080e+001,5.37
182,33.47,0.87,142.71,144.48,135.51,0.85,0.97,1.35,6.53,7.29,1.60,0.62,10.12,6.31,141.45,8.07,32.85,1.14,40.22,29563.00,0.11,1.456426e+002,6.35
183,33.91,0.86,140.98,139.17,132.64,0.90,0.99,1.02,6.57,6.91,1.00,1.00,7.19,7.19,137.40,7.51,28.76,1.05,27.54,28991.00,0.05,1.485417e+002,6.01
184,20.63,0.88,163.07,163.59,159.57,0.91,0.99,1.02,5.12,5.43,1.00,1.00,6.05,6.05,162.06,5.88,24.20,1.06,33.34,24147.00,0.06,7.046599e+001,4.70
185,46.36,0.70,131.73,138.31,138.96,0.75,0.92,1.34,7.68,8.89,1.56,0.64,11.26,7.21,137.52,11.34,36.95,1.10,36.80,36580.00,0.14,2.374574e+002,6.50
186,22.49,0.82,142.52,139.80,132.26,0.86,0.97,1.16,5.35,5.97,1.00,1.00,6.64,6.64,137.84,6.52,26.55,1.08,37.83,21778.00,0.10,8.022859e+001,5.43
187,22.91,0.83,152.85,142.98,138.16,0.86,0.97,1.09,5.40,6.49,1.00,1.00,6.99,6.99,141.02,7.26,27.97,1.42,7.88,22563.00,0.17,8.247342e+001,5.25
188,43.83,0.88,129.25,126.16,128.90,0.89,0.99,1.04,7.47,8.03,1.00,1.00,8.10,8.10,126.52,8.68,32.40,1.21,16.59,32262.00,0.07,2.182945e+002,6.91
189,32.14,0.79,141.54,146.10,141.97,0.85,0.97,1.09,6.40,6.84,1.00,1.00,7.27,7.27,144.13,7.86,29.08,1.07,39.89,29259.00,0.07,1.370917e+002,5.80
190,41.55,0.78,151.26,149.78,150.62,0.83,0.97,1.14,7.27,8.95,1.00,1.00,9.04,9.04,150.18,10.33,36.17,1.58,4.86,36794.00,0.19,2.014604e+002,6.91
191,36.58,0.78,129.58,135.92,134.05,0.81,0.95,1.36,6.82,7.77,1.69,0.59,10.72,6.35,134.34,9.11,34.15,1.13,45.29,29958.00,0.12,1.664421e+002,6.47
192,28.01,0.86,153.56,150.08,145.51,0.90,0.99,1.03,5.97,7.37,1.00,1.00,7.58,7.58,149.11,8.15,30.32,1.50,6.78,27437.00,0.19,1.114900e+002,6.35
193,63.29,0.57,147.56,149.56,143.67,0.61,0.83,1.35,8.98,10.31,1.62,0.62,12.93,7.98,145.92,12.70,41.83,1.09,34.59,49322.00,0.13,3.787828e+002,7.46
194,44.52,0.80,130.27,133.24,134.14,0.81,0.95,1.39,7.53,8.93,1.83,0.55,12.34,6.76,133.16,9.46,38.19,1.33,42.94,34354.00,0.16,2.234542e+002,8.41
195,26.08,0.80,141.70,142.25,132.88,0.87,0.97,1.06,5.76,6.22,1.00,1.00,6.68,6.68,139.06,7.12,26.74,1.06,38.35,24336.00,0.07,1.001650e+002,5.14
196,23.33,0.89,148.94,144.28,142.94,0.85,0.97,1.18,5.45,6.28,1.00,1.00,6.96,6.96,144.39,6.98,27.84,1.28,40.80,23391.00,0.13,8.474537e+001,5.71
197,35.47,0.91,128.32,138.01,135.14,0.92,0.99,1.00,6.72,7.02,1.00,1.00,7.22,7.22,135.76,7.71,28.89,1.04,37.68,29595.00,0.04,1.588789e+002,6.35
198,22.49,0.91,150.54,145.32,135.72,0.83,0.97,1.15,5.35,6.07,1.00,1.00,6.60,6.60,142.75,6.80,26.41,1.06,37.14,22554.00,0.12,8.022859e+001,5.08
199,29.09,0.92,162.63,164.74,154.01,0.93,1.00,1.02,6.09,6.40,1.00,1.00,6.80,6.80,161.08,6.80,27.19,1.05,29.34,30445.00,0.05,1.180067e+002,5.80
200,23.54,0.87,149.85,143.96,141.04,0.80,0.93,1.43,5.47,6.49,1.97,0.51,9.91,5.02,143.43,7.57,29.86,1.14,38.38,23379.00,0.16,8.589147e+001,5.08
201,22.70,0.92,163.00,162.44,155.51,0.82,0.95,1.48,5.38,6.36,2.19,0.46,10.32,4.70,160.20,6.80,30.05,1.16,37.26,25472.00,0.15,8.134761e+001,5.94
202,28.87,0.86,128.69,131.66,129.00,0.81,0.94,1.33,6.06,6.98,1.52,0.66,9.33,6.15,130.49,8.25,30.97,1.11,36.02,24532.00,0.13,1.166906e+002,5.80
203,50.77,0.95,125.56,136.90,139.72,0.90,0.99,1.09,8.04,8.66,1.00,1.00,8.75,8.75,136.01,9.33,35.01,1.21,23.04,38762.00,0.07,2.721144e+002,8.05
204,27.15,0.88,155.88,150.64,145.86,0.88,0.99,1.12,5.88,7.14,1.00,1.00,7.58,7.58,149.28,8.03,30.32,1.65,13.20,26870.00,0.18,1.063919e+002,6.25
205,24.59,0.88,148.04,144.09,138.89,0.91,0.99,1.03,5.60,5.96,1.00,1.00,6.44,6.44,142.43,6.42,25.76,1.05,31.12,23929.00,0.06,9.172258e+001,5.25
206,27.36,0.84,149.65,143.04,140.08,0.85,0.97,1.19,5.90,6.54,1.00,1.00,7.19,7.19,142.88,7.18,28.76,1.09,37.54,25862.00,0.10,1.076568e+002,5.62
207,50.07,0.94,138.99,146.74,141.10,0.75,0.95,1.53,7.98,9.46,2.40,0.42,14.37,5.99,142.14,10.23,40.72,1.14,41.99,40084.00,0.16,2.665130e+002,8.17
208,25.86,0.89,140.61,137.08,132.60,0.90,0.99,1.02,5.74,6.07,1.00,1.00,6.52,6.52,136.15,6.52,26.09,1.05,20.64,23690.00,0.06,9.893920e+001,5.25
209,84.92,0.87,125.08,135.54,136.93,0.81,0.96,1.61,10.40,11.76,2.69,0.37,18.74,6.96,134.76,12.64,51.40,1.20,41.07,57544.00,0.12,5.886657e+002,10.18
210,39.51,0.96,140.53,137.24,136.27,0.82,0.98,1.28,7.09,8.16,1.20,0.83,9.47,7.90,136.37,9.25,34.74,1.26,21.27,32184.00,0.13,1.867958e+002,7.32
211,27.58,0.87,154.21,150.70,145.67,0.85,0.98,1.17,5.93,6.54,1.00,1.00,7.16,7.16,149.14,6.80,28.62,1.09,35.90,27144.00,0.09,1.089281e+002,6.15
212,19.60,0.70,135.65,134.97,128.60,0.75,0.89,1.40,5.00,6.10,1.87,0.53,9.08,4.85,133.11,7.48,27.84,1.11,35.54,19168.00,0.18,6.528536e+001,4.86
213,70.99,0.97,124.36,125.61,126.68,0.88,0.99,1.11,9.51,10.42,1.00,1.00,10.18,10.18,124.72,10.96,40.72,1.35,17.12,46147.00,0.09,4.499670e+002,9.67
214,24.38,0.84,155.23,154.14,144.30,0.89,0.98,1.05,5.57,5.97,1.00,1.00,6.49,6.49,151.04,6.50,25.95,1.06,37.34,25224.00,0.07,9.054300e+001,4.70
215,28.01,0.90,135.06,139.08,139.53,0.79,0.95,1.25,5.97,6.81,1.00,1.00,7.43,7.43,138.47,7.48,29.73,1.09,35.60,25479.00,0.12,1.114900e+002,6.04
216,31.92,0.90,139.60,147.76,147.73,0.91,0.99,1.07,6.38,6.75,1.00,1.00,7.19,7.19,146.30,7.21,28.76,1.07,25.07,29552.00,0.06,1.356881e+002,6.25
217,40.87,0.90,141.16,151.80,149.09,0.87,0.98,1.20,7.21,7.97,1.00,1.00,8.36,8.36,149.75,8.92,33.44,1.09,28.27,36239.00,0.09,1.965207e+002,6.66
218,46.82,0.83,118.17,119.69,116.82,0.83,0.97,1.16,7.72,8.82,1.00,1.00,8.98,8.98,118.64,10.02,35.90,1.40,31.69,31795.00,0.12,2.410132e+002,6.91
219,37.48,0.85,131.70,138.76,140.06,0.78,0.94,1.50,6.91,7.97,2.28,0.44,12.57,5.51,138.34,9.46,36.17,1.17,46.42,31403.00,0.13,1.725993e+002,6.71
220,36.81,0.85,133.24,139.92,141.71,0.89,0.99,1.02,6.85,7.20,1.00,1.00,7.38,7.38,139.63,7.95,29.54,1.04,41.04,31278.00,0.05,1.679726e+002,6.35
221,28.44,0.87,163.42,161.70,156.79,0.89,0.98,1.07,6.02,6.44,1.00,1.00,6.91,6.91,160.40,6.98,27.65,1.06,28.54,29834.00,0.07,1.140775e+002,5.71
222,30.39,0.97,148.38,155.05,156.35,0.79,0.95,1.59,6.22,7.60,2.60,0.38,13.16,5.06,154.66,7.86,36.44,1.52,37.54,30159.00,0.18,1.260359e+002,6.98
223,60.91,0.66,126.74,131.71,135.46,0.69,0.90,1.39,8.81,10.01,1.80,0.56,13.43,7.46,131.71,12.41,41.77,1.12,32.41,43200.00,0.12,3.575643e+002,6.80
224,38.83,0.94,140.83,143.10,134.36,0.85,0.97,1.39,7.03,8.07,1.80,0.56,11.30,6.29,140.23,8.57,35.20,1.13,41.74,32674.00,0.13,1.820112e+002,7.41
225,25.22,0.88,125.98,127.12,125.66,0.83,0.97,1.26,5.67,6.45,1.00,1.00,7.19,7.19,126.25,6.99,28.76,1.10,34.76,21589.00,0.12,9.530118e+001,5.78
226,34.80,0.85,155.85,154.65,156.90,0.89,0.98,1.02,6.66,7.06,1.00,1.00,7.27,7.27,155.22,7.83,29.08,1.04,19.45,33373.00,0.06,1.544126e+002,6.27
227,21.04,0.88,149.01,144.41,136.46,0.90,0.99,1.05,5.18,5.55,1.00,1.00,6.16,6.16,142.54,6.03,24.66,1.06,31.52,21523.00,0.07,7.258714e+001,4.94
228,49.60,0.92,140.99,152.16,150.98,0.75,0.95,2.04,7.95,9.43,4.18,0.24,18.90,4.53,150.55,10.22,46.84,1.31,46.78,42153.00,0.16,2.628054e+002,8.23
229,28.01,0.92,136.11,145.43,143.18,0.74,0.91,1.83,5.97,7.64,3.47,0.29,13.97,4.02,143.69,8.92,35.98,1.20,40.26,26439.00,0.22,1.114900e+002,6.18
230,42.00,0.94,114.75,118.50,117.87,0.92,0.99,1.01,7.31,7.64,1.00,1.00,7.74,7.74,117.62,8.03,30.97,1.04,28.73,29053.00,0.04,2.047821e+002,6.91
231,49.37,0.95,116.60,117.67,114.75,0.89,0.99,1.18,7.93,8.64,1.00,1.00,8.88,8.88,116.18,9.77,35.52,1.08,22.10,32415.00,0.08,2.609597e+002,7.96
232,22.91,0.89,121.41,123.03,118.94,0.92,0.99,1.02,5.40,5.71,1.00,1.00,6.25,6.25,120.91,6.03,24.98,1.06,36.04,19345.00,0.05,8.247342e+001,5.04
233,27.15,0.86,158.54,154.46,152.14,0.90,0.99,1.01,5.88,6.22,1.00,1.00,6.60,6.60,154.22,7.05,26.41,1.05,17.76,27759.00,0.06,1.063919e+002,5.49
234,69.54,0.87,118.93,127.62,128.71,0.78,0.95,1.53,9.41,10.70,2.38,0.42,16.26,6.84,126.92,12.60,46.19,1.17,40.21,46198.00,0.12,4.362446e+002,9.40
235,33.69,0.98,137.08,144.30,141.42,0.94,1.00,1.06,6.55,6.90,1.00,1.00,7.30,7.30,142.59,7.06,29.21,1.07,21.13,29943.00,0.05,1.470892e+002,6.66
236,75.61,0.83,105.01,113.69,117.81,0.83,0.97,1.62,9.81,11.34,2.72,0.37,17.99,6.60,113.91,12.99,49.18,1.18,40.45,44312.00,0.13,4.945404e+002,9.50
237,43.37,0.78,136.82,136.28,140.11,0.72,0.94,1.36,7.43,8.79,1.66,0.60,11.34,6.82,137.03,11.06,36.30,1.09,28.82,34668.00,0.15,2.148827e+002,6.70
238,20.83,0.85,145.89,148.23,140.17,0.78,0.94,1.28,5.15,5.81,1.21,0.83,7.44,6.16,145.55,6.70,27.19,1.13,29.69,21833.00,0.11,7.152309e+001,5.04
239,28.65,0.89,141.05,148.22,148.22,0.92,0.99,1.00,6.04,6.32,1.00,1.00,6.64,6.64,146.87,6.99,26.55,1.04,38.58,27464.00,0.04,1.153809e+002,5.74
240,28.65,0.95,152.81,148.59,143.80,0.93,1.00,1.03,6.04,6.37,1.00,1.00,6.80,6.80,147.37,6.70,27.19,1.06,24.58,27559.00,0.05,1.153809e+002,5.80
241,33.47,0.84,140.27,149.91,153.18,0.79,0.95,1.38,6.53,7.63,1.76,0.57,10.84,6.14,149.75,8.25,33.96,1.31,42.74,31298.00,0.14,1.456426e+002,6.35
242,43.14,0.86,154.21,154.97,150.34,0.89,0.99,1.07,7.41,7.88,1.00,1.00,8.05,8.05,153.49,8.79,32.21,1.06,23.34,38680.00,0.06,2.131852e+002,6.91
243,59.00,0.82,139.38,147.14,147.71,0.87,0.98,1.08,8.67,9.14,1.00,1.00,9.11,9.11,146.27,10.33,36.44,1.06,19.92,46807.00,0.05,3.409493e+002,7.46
244,30.39,0.92,125.15,130.87,129.13,0.93,1.00,1.02,6.22,6.52,1.00,1.00,6.91,6.91,129.68,7.12,27.65,1.05,39.42,25288.00,0.05,1.260359e+002,5.88
245,81.72,0.90,125.03,128.36,132.40,0.89,0.99,1.07,10.20,10.65,1.00,1.00,10.33,10.33,128.09,11.42,41.31,1.05,13.65,53029.00,0.04,5.557305e+002,9.67
246,19.60,0.88,166.97,158.99,148.96,0.90,0.99,1.07,5.00,6.26,1.00,1.00,6.80,6.80,155.51,6.92,27.19,1.62,10.11,22394.00,0.20,6.528536e+001,5.25
247,24.38,0.86,163.65,172.07,173.17,0.73,0.93,1.69,5.57,6.70,2.97,0.34,12.63,4.26,170.93,7.61,33.77,1.43,21.88,28546.00,0.17,9.054300e+001,6.01
248,52.17,0.88,110.01,110.26,109.74,0.90,0.99,1.01,8.15,8.95,1.00,1.00,8.77,8.77,109.84,9.60,35.06,1.31,25.69,31962.00,0.09,2.834608e+002,7.46
249,48.67,0.83,129.14,135.91,139.67,0.81,0.96,1.38,7.87,8.68,1.76,0.57,12.17,6.93,136.25,9.96,38.19,1.15,45.01,37604.00,0.09,2.554547e+002,7.46
250,21.24,0.89,146.86,139.91,133.61,0.91,0.99,1.00,5.20,5.49,1.00,1.00,6.05,6.05,138.82,6.11,24.20,1.05,37.17,21100.00,0.05,7.365812e+001,4.70
251,23.12,0.86,143.69,146.78,145.98,0.90,0.99,1.00,5.43,5.71,1.00,1.00,6.13,6.13,146.10,6.48,24.53,1.04,40.96,23522.00,0.05,8.360601e+001,4.70
252,29.74,0.96,127.68,128.30,127.58,0.93,1.00,1.03,6.15,6.50,1.00,1.00,6.88,6.88,128.01,6.98,27.52,1.05,20.25,24577.00,0.05,1.219930e+002,5.80
253,29.52,0.94,132.37,140.31,139.99,0.84,0.98,1.24,6.13,6.82,1.00,1.00,7.55,7.55,139.28,7.48,30.19,1.11,42.68,26602.00,0.10,1.206579e+002,5.80
254,48.44,0.86,142.44,151.45,142.82,0.90,0.99,1.02,7.85,8.18,1.00,1.00,8.21,8.21,147.25,8.96,32.85,1.05,40.94,40493.00,0.04,2.536306e+002,6.91
255,33.69,0.94,127.95,136.92,137.19,0.82,0.97,1.39,6.55,7.68,1.81,0.55,10.77,5.96,135.15,8.62,33.44,1.12,41.01,28382.00,0.15,1.470892e+002,6.90
256,42.00,0.88,128.05,131.90,134.83,0.90,0.99,1.00,7.31,7.64,1.00,1.00,7.66,7.66,132.09,8.25,30.64,1.03,28.93,32625.00,0.04,2.047821e+002,6.35
257,26.50,0.92,136.79,132.58,134.16,0.87,0.98,1.22,5.81,6.44,1.00,1.00,7.19,7.19,133.54,7.18,28.76,1.10,39.28,23637.00,0.10,1.026362e+002,5.49
258,26.29,0.92,128.49,132.45,128.30,0.78,0.95,1.52,5.79,7.02,2.36,0.42,11.26,4.77,130.47,7.71,32.07,1.15,38.10,22962.00,0.18,1.013974e+002,6.01
259,29.09,0.89,144.06,144.88,148.48,0.79,0.94,1.70,6.09,7.22,2.99,0.33,13.14,4.39,145.64,7.86,35.06,1.22,39.15,27526.00,0.16,1.180067e+002,5.94
260,19.60,0.94,143.87,146.32,139.23,0.83,0.97,1.23,5.00,5.74,1.00,1.00,6.52,6.52,143.53,6.42,26.09,1.09,35.52,20668.00,0.13,6.528536e+001,5.10
261,37.93,0.93,132.06,137.42,131.10,0.79,0.95,1.49,6.95,7.99,2.23,0.45,12.48,5.60,134.51,8.55,36.17,1.17,38.61,30802.00,0.13,1.757132e+002,7.10
262,29.30,0.92,158.57,165.41,164.70,0.91,0.99,1.11,6.11,6.53,1.00,1.00,7.11,7.11,164.41,6.97,28.43,1.08,24.91,31238.00,0.07,1.193291e+002,6.05
263,33.47,0.92,123.82,125.44,123.81,0.84,0.97,1.40,6.53,7.43,1.86,0.54,10.89,5.86,124.73,8.49,33.50,1.15,43.51,26069.00,0.12,1.456426e+002,6.79
264,51.70,0.96,117.90,119.07,122.41,0.91,0.99,1.08,8.11,8.72,1.00,1.00,8.80,8.80,117.16,9.25,35.20,1.21,25.06,33860.00,0.07,2.796575e+002,8.26
265,71.72,0.83,125.69,135.22,137.14,0.83,0.97,1.33,9.56,10.60,1.50,0.66,13.09,8.70,134.54,12.33,43.58,1.11,44.93,50183.00,0.10,4.568922e+002,9.12
266,37.03,0.79,135.14,135.66,131.51,0.75,0.93,1.49,6.87,8.02,2.25,0.44,12.68,5.64,134.32,9.01,36.63,1.34,34.79,30222.00,0.14,1.695089e+002,6.61
267,23.33,0.90,149.69,152.94,153.82,0.80,0.95,1.57,5.45,6.52,2.56,0.39,11.25,4.40,152.54,7.06,31.29,1.18,40.30,24711.00,0.16,8.474537e+001,5.81
268,26.93,0.92,152.69,155.34,148.74,0.81,0.93,1.47,5.86,6.94,2.14,0.47,10.82,5.05,153.04,7.90,31.75,1.15,36.34,27394.00,0.16,1.051335e+002,6.16
269,23.54,0.93,144.43,141.86,138.75,0.84,0.97,1.19,5.47,6.08,1.00,1.00,6.83,6.83,141.18,6.80,27.33,1.10,26.08,23013.00,0.10,8.589147e+001,5.45
270,46.36,0.92,118.69,124.45,116.20,0.79,0.96,1.38,7.68,8.93,1.77,0.56,12.00,6.77,121.16,10.13,37.54,1.11,29.42,32229.00,0.14,2.374574e+002,7.85
271,46.36,0.89,151.85,154.48,148.16,0.89,0.99,1.15,7.68,8.15,1.00,1.00,8.57,8.57,152.26,8.74,34.28,1.09,37.57,40500.00,0.06,2.374574e+002,7.45
272,60.19,0.90,121.86,125.21,130.45,0.70,0.92,2.31,8.75,11.04,5.07,0.20,22.85,4.50,125.34,13.09,54.71,1.49,31.21,40735.00,0.21,3.512960e+002,9.11
273,45.44,0.84,123.65,135.63,135.06,0.80,0.94,1.96,7.61,9.40,3.89,0.26,17.65,4.53,133.86,9.88,44.36,1.25,40.42,35071.00,0.19,2.304116e+002,8.01
274,26.93,0.98,125.25,124.65,130.25,0.93,1.00,1.03,5.86,6.19,1.00,1.00,6.64,6.64,125.27,6.37,26.55,1.05,30.14,22423.00,0.05,1.051335e+002,5.80
275,152.88,0.59,129.73,137.06,136.71,0.47,0.80,2.14,13.95,17.00,4.51,0.22,30.94,6.86,134.62,21.28,75.60,1.27,37.41,93560.00,0.18,1.421922e+003,12.70
276,37.03,0.88,127.62,131.58,130.21,0.85,0.97,1.23,6.87,7.61,1.00,1.00,8.15,8.15,131.68,8.34,32.59,1.10,41.81,29629.00,0.10,1.695089e+002,6.28
277,35.02,0.85,144.19,151.49,147.48,0.89,0.99,1.02,6.68,7.02,1.00,1.00,7.27,7.27,149.43,7.90,29.08,1.05,25.24,32276.00,0.05,1.558953e+002,6.14
